id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
167895,La Piuma Chianti,몬도 델 비노 MGM Mondo del Vino,이탈리아 Italy,토스카나 Toscana,,,,Sangiovese,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,64000.0,2018.0,750.0
144512,Ellerstadter Gewuerztraminer Spaetlese,하인리히 볼머 Weingut Heinrich Vollmer,독일 Germany,팔츠 Pfalz,,,,Gewurztraminer,,,,,,,,,,,,White,Table,,,SWEET3,ACIDITY4,BODY2,TANNIN1,31000.0,2002.0,750.0
162076,"Piccini, Memoro Rosato",피치니 Piccini,이탈리아 Italy,,,,,Negroamaro,Nero d'Avola,Montepulciano,Merlot,,,,,,,,,Rose,Table,,,SWEET2,ACIDITY3,BODY2,TANNIN1,9900.0,,375.0
166143,"Torres, Sangre de Toro Cava",토레스 (미구엘 또레스)  - 스페인  Torres (Miguel Torres) - Spain,스페인 Spain,까탈루냐 Catalunya,,,,Macabeo,Xarel.lo,Parellada,,,,,,,,,,Sparkling,Appetizer,11~12,6~8,SWEET2,ACIDITY3,BODY3,TANNIN1,28000.0,,750.0
147981,"Cennatoio, Oleandro Chianti Classico Riserva",세나토이오 Cennatoio,이탈리아 Italy,토스카나 Toscana,키안티 Chianti,,,Sangiovese,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,100000.0,2009.0,750.0
153494,"Le Grotte di Sileno, Sciupafemmine Aleatico ",레 그로테 실레노 Le Grotte di Sileno,이탈리아 Italy,뿔리아 Puglia,,,,Aleatico,,,,,,,,,,,,Red,Table,15.5,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,55000.0,2011.0,750.0
149484,"Vinchio-Vaglio Serra, Barolo",빈치오 발리오 세라 Vinchio-Vaglio Serra,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,156000.0,2004.0,750.0
165881,"Domaine Michel Gros, Hautes Cotes de Nuits Fontaine St.Martin Blanc Monopole",도멘 미쉘 그로 Domaine Michel Gros,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,부르고뉴 오뜨 꼬뜨 드 뉘 Bourgogne Hautes Cotes de Nuits,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,205000.0,2016.0,750.0
149974,"Mayu, Reserva Especial Syrah ",비나 마유  Vina Mayu,칠레 Chile,코킴보 Coquimbo,엘퀴 밸리 Elqui Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,59000.0,2011.0,750.0
158992,Jackson Estate Hawkeye Mountain Cabernet Sauvignon,잭슨 패밀리 와인  Jackson Family Wines,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,100000.0,2010.0,750.0
140973,"Rosemount, Show Reserve Chardonnay",로즈마운트 Rosemount,호주 Australia,뉴 사우스 웨일즈 New South Wales,헌터 밸리 Hunter Valley,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,58000.0,2006.0,750.0
149176,"Lucien Le Moine, Nuits Sanit Georges 1er Cru 'Les Sanit Geores'",루씨앙 르 므앙 Lucien Le Moine,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,600000.0,2007.0,750.0
152859,"Maison Leroy, Gevrey Chambertin",메종 르로이 Maison Leroy,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,쥬브레-샹베르땅 Gevrey-Chambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,335000.0,2007.0,750.0
160028,"Solitude, Chateauneuf du Pape Cuvee Barberini",도멘 드 라 솔리튜드 Domaine de La Solitude,프랑스 France,론 Rhone,샤또네프-뒤-빠쁘 Chateauneuf-du-Pape,,,Grenache Noir,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,250000.0,2014.0,750.0
152534,Arpa Chianti DOCG,일 보로 Il Borro,이탈리아 Italy,토스카나 Toscana,키안티 Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,12,14~16,SWEET1,ACIDITY4,BODY3,TANNIN2,60000.0,2010.0,750.0
153504,"Carlo Rossi, Moscato",갤로 패밀리 빈야드 Gallo Family Vineyard - E&J; Gallo Winery,미국 U.S.A,캘리포니아 California,,,,Moscato,,,,,,,,,,,,White,"Appetizer, Dessert",12.5~13.5,6~8,SWEET4,ACIDITY1,BODY2,TANNIN1,15000.0,,750.0
146354,Chateau Dereszla Aszu 3 Puttonyos,샤또 데레즐라 Chateau Dereszla,헝가리 Hungary,더 노스이스트 The Northeast,토카이-헤갈라야 Tokaj-Hegyalja,,,Furmint,Harslevelu,Muscat,Zeta,,,,,,,,,White,Dessert,14,6~8,SWEET5,ACIDITY3,BODY4,TANNIN1,86000.0,2006.0,500.0
151445,Pennywise Cabernet Sauvignon,디 아더 가이즈 The Others Guys,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,Syrah & Shiraz,Merlot,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,43000.0,2011.0,750.0
149286,De Sousa & Fils Cuvee des Caudalies,드 수자 엔 필스 De Sousa & Fils,프랑스 France,샹파뉴 Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,7~9,SWEET1,ACIDITY5,BODY3,TANNIN1,294000.0,,750.0
163337,"Castel MiMi, NOI Merlot",카스텔 미미 Castel MiMi,몰도바 Moldova,,,,,Merlot,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,37000.0,2015.0,750.0
145648,"Michel Torino, Ciclos Malbec Merlot",미셸 토리노 Michel Torino,아르헨티나 Argentina,살타 Salta,까파야떼 Cafayate,,,Malbec,Merlot,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,70000.0,2009.0,750.0
156035,Luis Felipe Edwards LFE CIEN 100 Carignan,루이스 펠리페 에드워즈 Luis Felipe Edwards,칠레 Chile,마울레 밸리 Maule Valley,,,,Carignan,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY5,BODY5,TANNIN4,160000.0,2011.0,750.0
164565,"Shannon Ridge, High Elevation Chardonnay",샤논릿지 Shannon Ridge,미국 U.S.A,캘리포니아 California,레이크 카운티 Lake County,,,Chardonnay,,,,,,,,,,,,White,Table,13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,84000.0,2017.0,750.0
143113,St. George Merlot,쌩 죠르지 St. George,미국 U.S.A,캘리포니아 California,,,,Merlot,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,33000.0,2001.0,750.0
140108,"Nino Negri, Valtellina Sfursat",니노 네그리 Nino Negri,이탈리아 Italy,롬바르디아 Lombardia,,,,Nebbiolo,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,88000.0,2015.0,750.0
154868,"Philippe Colin, Chevalier Montrachet Grand Cru",필립 꼴랑 Philippe Colin,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY5,TANNIN1,700000.0,2010.0,750.0
162283,"Chateau Beausoleil, Blanquette De Limoux Brut",비노블 봉피스 Vignobles Bonfils,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,리무 Limoux,,Mauzac,Chenin Blanc,Chardonnay,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,30000.0,,750.0
153820,Domaine Esprit des Pierres,엘지아이 와인 LGI Wines,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,꼬르비에르 Corbieres,,Grenache,,,,,,,,,,,,Red,Table,14.5,20,SWEET1,ACIDITY3,BODY4,TANNIN3,48000.0,2012.0,750.0
161403,"Batasiolo, Gavi di Gavi Granee",바타시올로  Batasiolo (Beni di Batasiolo),이탈리아 Italy,피에몬테 Piemonte,가비 Gavi,,,Cortese,,,,,,,,,,,,White,Table,13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,86000.0,2017.0,750.0
146689,Ashwood Grove Merlot,킹스톤 이스테이드 와인 Kingston Estate Wines Pty Ltd,호주 Australia,사우스 오스트레일리아 South Australia,,,,Merlot,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY2,BODY3,TANNIN3,9800.0,2009.0,750.0
167143,"Bachelet Monnot, Puligny Montrachet 1er Hameaude Blagny",바슐레 모노 Bachelet Monnot,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,쀨리니-몽라셰 Puligny-Montrachet,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,285000.0,2017.0,750.0
150507,Luis Felipe Edwards Chardonnay,루이스 펠리페 에드워즈 Luis Felipe Edwards,칠레 Chile,센트럴 밸리 Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,25000.0,2017.0,750.0
163034,"Tsililis, Theopetra Estate Malagouzia Assyrtiko",Tsililis 칠릴리스,그리스 Greece,테살리아 Thessaly,,,,Malagousia,Assyrtiko,,,,,,,,,,,White,"Appetizer, Table",13~14,6~7,SWEET1,ACIDITY3,BODY2,TANNIN1,60000.0,2018.0,750.0
162450,Cruse Rorick Chardonnay,크루즈 와인 Cruse Wine,미국 U.S.A,캘리포니아 California,,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,120000.0,2017.0,750.0
166720,"Bodegas Illana, Casa de Illana Expression Bobal",보데가 일라나 Bodegas Illana,스페인 Spain,리베라 델 후카르 Ribera del Jucar,,,,Bobal,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,35000.0,2016.0,750.0
163674,"Champagne Jacquesson, Cuvee 741",샴페인 자크송 Champagne Jacquesson,프랑스 France,샹파뉴 Champagne,,,,Chardonnay,Pinot Noir,Pinot Meunier,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,190000.0,,750.0
145764,"Francisco de Aguirre, Dona Josefina Carmenere",비냐 프란시스코 드 아귀레 Vina Francisco de Aguirre,칠레 Chile,코킴보 Coquimbo,리마리 밸리 Limari Valley,,,Carmenere,,,,,,,,,,,,Red,Table,11,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,12000.0,2007.0,750.0
156226,Paolo Scavino Rosso vino,빠올로 스카비노 Paolo Scavino,이탈리아 Italy,피에몬테 Piemonte,,,,Nebbiolo,Barbera,Dolcetto,Cabernet Sauvignon,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,58000.0,2018.0,750.0
157977,"Losada Vinos de Finca, Alto de Losada",로사다 비노 드 핀카  Losada Vinos de Finca,스페인 Spain,,,,,Mencia,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,90000.0,2015.0,750.0
167481,"Thibaud Boudignon, Anjou Blanc",티보 부디뇽 Thibaud Boudignon,프랑스 France,루아르 Loire,앙쥬-소뮈르 Anjou-Saumur,앙주 Anjou,,Chenin Blanc,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,138000.0,2018.0,750.0
146743,"Domaine Pfister, Pinot Noir Barriques",도멘느 피스테 Domaine Pfister,프랑스 France,알자스 Alsace,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,8~11,SWEET1,ACIDITY3,BODY3,TANNIN2,97500.0,2004.0,750.0
155745,"Domaine Felettig, Echezeaux",길버트&크리스틴 펠레티그  Gilbert et Christine Felettig,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,본-로마네 Vosne-Romanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,459000.0,2015.0,750.0
153824,Blanquette de Limoux Antech,브랑퀴트 드 리무 안떼크 Blanquette de Limoux Antech,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Mauzac,Chardonnay,Chenin Blanc,,,,,,,,,,Sparkling,Table,12,6~8,SWEET1,ACIDITY3,BODY4,TANNIN1,38000.0,2012.0,750.0
164941,"Dauvergne Ranvier, Cote Rotie",도베르뉴 랑비에 Dauvergne Ranvier,프랑스 France,론 Rhone,꼬뜨 로띠 Cote-Rotie,,,Syrah & Shiraz,Viognier,,,,,,,,,,,Red,Table,12.5~13.5,17~19,SWEET1,ACIDITY4,BODY4,TANNIN5,250000.0,2017.0,750.0
150188,Finest Hermitage,테스코 파이니스트 Tesco Finest,프랑스 France,론 Rhone,에르미타주 Hermitage,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,89000.0,2007.0,750.0
164031,"Antica, Napa Valley Chardonnay Block A26",안티카 Antica,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14~15,10~12,SWEET1,ACIDITY3,BODY5,TANNIN1,250000.0,2016.0,750.0
158100,Chateau Cantenac Brown,"샤또 깡뜨냑 브라운 Chateau Cantenac-Brown, Grand Cru Classe,3rd Cru ",프랑스 France,보르도 Bordeaux,마고 Margaux,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,130000.0,2017.0,750.0
163678,"Chateau La Franc, Bordeaux Superieur Rouge",샤또 라 프랑스 Chateau La France,프랑스 France,보르도 Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,Malbec,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,72000.0,2015.0,750.0
155474,"Errazuriz, Don Maximiano",비냐 에라주리즈 Vina Errazuriz,칠레 Chile,아콩카구아 Aconcagua,아콩카구아 밸리 Aconcagua Valley,,,Cabernet Sauvignon,Carmenere,Malbec,Petit Verdot,Cabernet Franc,,,,,,,,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY5,TANNIN5,200000.0,2015.0,750.0
145741,"Gancia, Asti",간치아 Gancia,이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",7~8,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,30000.0,,750.0
155667,"Pagos del Rey, Castillo de Albai Joven",파고스 델 레이 Pagos del Rey,스페인 Spain,리오하 Rioja,,,,Tempranillo,Garnacha,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,43000.0,2013.0,750.0
165568,"Angove, Chalk Hill Blue Colombard Chardonnay",앙고브 Angove,호주 Australia,사우스 오스트레일리아 South Australia,,,,Colombard,Chardonnay,,,,,,,,,,,White,Table,12,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,37000.0,2019.0,750.0
166952,"Sutor, Merlot",수토르 Sutor,슬로베니아 Slovenia,비파바 Vipava,,,,Merlot,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,130000.0,2014.0,750.0
167107,Napa Glen Napa Valley Cabernet Sauvignon,스톤헤지 와이너리 Stonehedge Winery,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,160000.0,2017.0,750.0
144860,"Collin Bourisset, Bourgogne Pinot Noir",콜린 부리셋 Collin Bourisset,프랑스 France,부르고뉴 Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,42000.0,2007.0,750.0
167177,"Alvaro Palacios, Gratallops Vi de Vila",알바로 팔라시오스  Alvaro Palacios,스페인 Spain,까탈루냐 Catalunya,프리오랏 Priorat,,,Garnacha,Carignan,Etc,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,148000.0,2018.0,750.0
151883,Desert Wind Merlot,데저트 윈드 와이너리 Desert Wind Winery,미국 U.S.A,워싱턴주 Washington State,콜롬비아 밸리 Columbia Valley,,,Merlot,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN3,110000.0,2013.0,750.0
168015,"San Pedro, 1865 Selected Collection Pisco Barrel Aged",산 페드로 San Pedro,칠레 Chile,센트럴 밸리 Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,150000.0,2017.0,750.0
146374,"Chialri 1860, Cleto Rose Brut Spumante",끼알리 - 끌레토 끼알리  Chiarli - Cleto Chiarli,이탈리아 Italy,Lambrusco Grasparossa,,,,Pinot Nero,,,,,,,,,,,,Sparkling,Appetizer,11.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,50000.0,,750.0
157445,Josef Drathen Koblenz Riesling Spatlese,조셉 드라덴  Josef Drathen,독일 Germany,모젤-자르-루버 Mosel-Saar-Ruwer,,,,Riesling,,,,,,,,,,,,White,Table,7.5,6~8,SWEET3,ACIDITY5,BODY1,TANNIN1,32000.0,2012.0,750.0
148275,"Gerard Bertrand, Reserve Speciale Pinot Noir",제라르 베르트랑 Gerard Bertrand,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,51000.0,2018.0,750.0
143101,"Raoul Clerget, Chablis",라울 클라르제(트레쉬) Raoul Clerget(tresch),프랑스 France,부르고뉴 Bourgogne,샤블리 Chablis,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,86000.0,2004.0,750.0
149693,"Napa Station, Cabernet Sauvignon",나파 스테이션 Napa Station,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Merlot,Malbec,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN4,100000.0,2011.0,750.0
147482,"Farmer's Leap, Padthaway The Brave Shiraz",파머스 립  Farmer's Leap (Farmers Leap),호주 Australia,사우스 오스트레일리아 South Australia,패더웨이 Padthaway,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,116000.0,2010.0,750.0
160731,Alpha Xinomavro Single Vinyard,알파 에스테이트 Alpha Estate,그리스 Greece,,,,,Xinomavro,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,64000.0,2010.0,750.0
165674,"Domaine Mur-Mur-Ium, Clairette Heritage",도멘 뮈르뮈리움 Domaine Mur-Mur-Ium,프랑스 France,,,,,Clairette,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,69000.0,2015.0,750.0
156736,"Duckhorn, Napa Valley Merlot",덕혼 와인 컴퍼니  Duckhorn Wine Company,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Merlot,Cabernet Sauvignon,Cabernet Franc,Petit Verdot,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,160000.0,2017.0,750.0
139376,"Delicato, Old Vine Zinfandel",델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국 U.S.A,캘리포니아 California,,,,Zinfandel,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET2,ACIDITY3,BODY4,TANNIN3,54000.0,2017.0,750.0
163204,Three Lions Cabernet Merlot,플란타제넷 와인즈 Plantagenet Wines,호주 Australia,웨스턴 오스트레일리아 Western Australia,,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,42000.0,2015.0,750.0
149394,Oakville Ranch Chardonnay,오크빌 랜치 빈야드 Oakville Ranch Vineyards,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN1,225000.0,2007.0,750.0
147920,"Jim Barry, Armagh Shiraz",짐 배리 Jim Barry,호주 Australia,사우스 오스트레일리아 South Australia,클레어 밸리 Clare Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,780000.0,2016.0,750.0
158028,Farmer's Leap Padthaway Shiraz,파머스 립  Farmer's Leap (Farmers Leap),호주 Australia,사우스 오스트레일리아 South Australia,패더웨이 Padthaway,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,70000.0,2012.0,750.0
148758,"Scagliola, Primo Bacio Moscato d'asti",스칼리올라 아지엔다 아그리꼴라 Scagliola Azienda Agricola,이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,Table,5,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,25000.0,2017.0,750.0
139293,"Aldo Conterno, Conca Tre Pile Barbara d'Alba",알도 꼰떼르노 Aldo Conterno (Poderi Aldo Conterno),이탈리아 Italy,피에몬테 Piemonte,알바 Alba,,,Barbera,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,152000.0,2016.0,750.0
152030,Borie Manoux Beau Rivage Premium,보리 마누 Borie Manoux,프랑스 France,보르도 Bordeaux,보르도 쒸뻬리외르 Bordeaux Superieur,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000.0,2011.0,750.0
159224,Murelle Montepulciano D'abruzzo,라몰레 디 라몰레 Lamole di Lamole,이탈리아 Italy,아브루쪼 Abruzzo,,,,Montepulciano,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,30000.0,2013.0,750.0
166819,Devaux Ultra D,샹파뉴 드보 Champagne Devaux,프랑스 France,샹파뉴 Champagne,,,,Pinot Noir,Chardonnay,,,,,,,,,,,Sparkling,Appetizer,12,6~8,SWEET1,ACIDITY5,BODY3,TANNIN1,250000.0,,750.0
139197,Soave Terre del Sole,파스쿠아 Pasqua,이탈리아 Italy,베네토 Veneto,소아베 Soave,,,Garganega,Trebbiano,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,32000.0,2003.0,750.0
141015,"Torbreck, Woodcutter's Shiraz",토브렉 Torbreck,호주 Australia,사우스 오스트레일리아 South Australia,바로사 밸리 Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14~15,17~20,SWEET1,ACIDITY3,BODY4,TANNIN4,66000.0,2017.0,750.0
142982,"Bell, Cabernet Sauvignon Baritelle Vineyard",벨 Bell,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,286000.0,1998.0,750.0
162447,Jean Louis Chave Selection Crozes Hermitage Silene,도멘 쟝 루이 샤브 Domaine Jean Louis Chave,프랑스 France,론 Rhone,크로즈-에르미타주 Crozes-Hermitage,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,99000.0,2016.0,750.0
143964,Castle Rock Pinot Noir,캐슬락 Castle Rock Winery,미국 U.S.A,캘리포니아 California,센트럴 코스트 Central Coast,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,53000.0,2014.0,750.0
167954,"St. Supery, Sauvignon Blanc Dollarhide Estate Vineyard",생 수페리 St Supery,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Sauvignon blanc,,,,,,,,,,,,White,Table,14~15,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,137000.0,2018.0,750.0
141181,"Crotta, Bonarda Syrah",크로타 Crotta,아르헨티나 Argentina,멘도사 Mendoza,,,,Bonarda,Syrah & Shiraz,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,18000.0,2005.0,750.0
146688,Ashwood Grove Chardonnay,킹스톤 이스테이드 와인 Kingston Estate Wines Pty Ltd,호주 Australia,사우스 오스트레일리아 South Australia,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,10300.0,2009.0,750.0
153967,"J.Lohr, Highland Bench Pinot Noir",제이 로어 빈야드 & 와이너리 J.Lohr Vineyards & Wines,미국 U.S.A,캘리포니아 California,몬터레이 카운티 Monterey County,산타루치아 하이랜즈 Santa Lucia Highlands,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,105000.0,2013.0,750.0
161025,No.6 Shiraz,브라더스 인 암즈 Brothers in Arms,호주 Australia,사우스 오스트레일리아 South Australia,랭혼 크릭 Langhorne Creek,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,80000.0,2015.0,750.0
162063,Venta Morales Tempranillo,보데가스 벤타 모랄레스  Bodegas Venta Morales,스페인 Spain,라 만차 La Mancha,,,,Tempranillo,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,24000.0,2015.0,750.0
168145,Vina Cosos Garnacha Syrah,보데가스 아라고네사스 Bodegas Aragonesas,스페인 Spain,캄포 데 보르하 Campo de Borja,,,,Garnacha,Syrah & Shiraz,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,51000.0,2019.0,750.0
151855,"SOV Vineyards, Mountain Cuvee",스포티드 올 빈야드 Spotted Owl Vineyards,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,,,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,,Red,Table,14.8,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,110000.0,2008.0,750.0
