id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,year,ml
162467,"Berry Bros. & Rudd, The Merchant's Rose",Berry Bros  Rudd,Spain,,,,,Garnacha,,,,,,,,,,,,Rose,Table,12.5,11~13,SWEET1,ACIDITY3,BODY2,TANNIN1,2016,750
155563,Super Finest Margaux,Tesco Finest,France,Bordeaux,Margaux,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,2008,750
149346,"Chateau Los Boldos, Tradition Merlot",Chateau Los Boldos,Chile,Rapel Valley,Cachapoal Valley,,,Merlot,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2010,750
151205,Chateau Taillefer,Chateau Taillefer,France,Bordeaux,Pomerol,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,2009,750
142198,Val de Flores,Michel Rolland Collection,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,2004,750
143788,"Chauvenet Chopin, Bourgogne Rouge Pinot Noir",ChauvenetChopin,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,2004,750
150158,"Bouchard Aine & Fils, Meursault",Bouchard Aine  Fils,France,Bourgogne,Cote de Beaune,,,Chardonnay,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,2008,750
149186,"Olivier Bernstein, Puligny Montrachet 1er Cru 'Champ Gain'",Olivier Bernstein,France,Bourgogne,Cote de Beaune,PulignyMontrachet,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,2007,750
151761,Montes Alpha Malbec,Montes Vina Montes,Chile,Rapel Valley,Colchagua Valley,Apalta Valley,,Malbec,Cabernet Sauvignon,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,2019,750
167029,"Argiolas, S’Elegas ",Argiolas,Italy,Sardegna,,,,Nuragus,,,,,,,,,,,,White,"Appetizer, Table",13~14,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,2019,750
140357,Dievole Plenum Quintus,Dievole,Italy,Toscana,,,,Sangiovese,Aglianico,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,2006,750
152589,"Vietti, Roero Arneis",Vietti,Italy,Piemonte,,,,Arneis,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,2020,750
139761,"Santa Anastasia, Rosso di Passomaggio",Santa Anastasia,Italy,Sicilia,,,,Nero d'Avola,Merlot,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2004,750
144808,"Castillo de Sajazarra, Solar de Libano Reserva",Castillo de Sajazarra,Spain,Rioja,,,,Tempranillo,Graciano,Garnacha,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,2002,750
145832,"Cattier, Brut Blanc de Blanc 'Les Roses'",Cattier,France,Champagne,Montagne de Reims,,,Chardonnay,,,,,,,,,,,,Sparkling,Appetizer,12,6~8,SWEET1,ACIDITY5,BODY3,TANNIN1,0,750
156475,Chateau Garveron Pasty,Chateau Garveron,France,Bordeaux,,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,12,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2013,750
147210,"Bodegas Chivite, Vina Salceda Reserva",Bodegas Chivite,Spain,Rioja,,,,Tempranillo,Mazuelo,Graciano,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,2006,750
147876,"Distell, Table Mountain Natural Sweet White",Distell,the Republic of South Africa,,,,,Blend,,,,,,,,,,,,White,"Appetizer, Dessert",7.5,8~10,SWEET4,ACIDITY3,BODY2,TANNIN1,0,750
165697,"Corte Mainente, Soave Spumante Brut",Corte Mainente,Italy,Veneto,Soave,,,Garganega,Trebbiano,Chardonnay,,,,,,,,,,White,"Appetizer, Table",11~12,6~8,SWEET1,ACIDITY3,BODY1,TANNIN1,0,750
150055,Reserve de Villecours,Villecours,France,,,,,Blend,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2007,750
148901,Feudo di Maria Merlot,Feudo di Maria,Italy,Sicilia,,,,Merlot,,,,,,,,,,,,Red,Table,14,15~17,SWEET2,ACIDITY3,BODY3,TANNIN3,0,750
137416,"San Pedro, Molina Reserva Carmenere",San Pedro,Chile,Maule Valley,,,,Carmenere,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2017,750
140909,"Lungarotti, San Giorgio",Lungarotti,Italy,Umbria,,,,Cabernet Sauvignon,Sangiovese,Canaiolo,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2007,750
148344,"Dourthe, Grands Terroirs Bordeaux Blanc",Dourthe  Vins  Vignobles Dourthe,France,Bordeaux,,,,Semillon,Sauvignon blanc,Muscadet,,,,,,,,,,White,Table,12~13,9~11,SWEET1,ACIDITY3,BODY2,TANNIN1,2017,750
162643,"Hardys, Limited Cellar Release Cabernet Sauvignon",Hardys,Australia,Cabernet Sauvignon,,,,,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,2017,750
147988,"Cantine Gemma, Barolo Giblin Riserva",Cantine Gemma,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,2005,750
160011,GD Vajra Barolo Bricco delle Viole,GD Vijra,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,2012,750
146780,"Paolo Scavino, Barolo Carobric",Paolo Scavino,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY4,BODY4,TANNIN5,2004,750
147321,"La Serena, Rosso di Montalcino",La Serena,Italy,Toscana,Montalcino,,,Sangiovese,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2016,750
138313,"Plaisir de Merle, Merlot",Plaisir de Merle,the Republic of South Africa,Coastal Region,Paarl,,,Merlot,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,2003,750
166887,"Meo Camuzet, Pommard",Domaine Meo Camuzet,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,2017,750
141486,"Bouey & Fils, Medoc",Bouey  Fils,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2008,750
155810,"Jaume Serra, Brut Nature Cava",JGarcia Carrion,Spain,Catalunya,,,,Macabeo,Xarel.lo,Parellada,,,,,,,,,,Sparkling,Table,11.5,4~6,SWEET1,ACIDITY3,BODY2,TANNIN1,0,375
160789,"Le Contesse, Prosecco Superiore Valdobbiadene Cuvee Extra Dry",Le Contesse,Italy,Veneto,Conegliano,,,Glera,,,,,,,,,,,,Sparkling,Appetizer,10~11,6~8,SWEET1,ACIDITY4,BODY2,TANNIN1,0,750
158314,"Gaja, Magari",Gaja,Italy,Toscana,,,,Cabernet Sauvignon,Cabernet Franc,Petit Verdot,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,2018,750
162509,Tareni Nero d’Avola,Carlo Pellegrino,Italy,Sicilia,,,,Nero d'Avola,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2016,750
140238,"Toso, Moscato d'Asti",Toso,Italy,Piemonte,Asti,,,Moscato,,,,,,,,,,,,White,Dessert,5.5,8~10,SWEET4,ACIDITY2,BODY2,TANNIN1,2006,750
159062,Sanford Chardonnay,Terlato Family Vineyards,USA,California,Napa County,Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.2,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,2010,750
148639,"Cecchi, Tesco Chianti Classico",Cecchi,Italy,Toscana,Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,2007,750
166918,"Olivier Leflaive, Bourgogne 'Les Setilles'",Olivier Leflaive,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY5,BODY3,TANNIN1,2016,750
154143,"Handpicked, Signature Cabernet Sauvignon",Handpicked,Australia,South Australia,Coonawarra,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,2010,750
147832,"Ladera, Howell Mountain Napa Valley Cabernet Sauvignon",Ladera Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.8,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,2006,750
141848,Brauneberger Kurfurstlay Kabinett,Ferdinand Pieroth,Germany,,,,,Riesling,,,,,,,,,,,,White,Table,8.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,2006,750
159794,Los Vascos Grande Reserve Cabernet Sauvignon,Los Vascos Vina Los Vascos,Chile,Rapel Valley,Colchagua Valley,,,Cabernet Sauvignon,Carmenere,Syrah & Shiraz,Malbec,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,2013,750
147983,"Cennatoio, Rosso Fiorentino",Cennatoio,Italy,Toscana,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,2009,750
160938,Carte Blanche Cabernet Sauvignon,Nicolas Allen Winery,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.9,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,2012,750
160055,"Pago de los Capellanes, El Picon",Pago de los Capellanes,Spain,Ribera del Duero,,,,Tempranillo,,,,,,,,,,,,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,2014,750
144418,"Fernand & Laurent Pillot, Chassagne Montrachet",Fernand  Laurent Pillot,France,Bourgogne,Cote de Beaune,ChassagneMontrachet,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,2004,750
147685,"Brotte, Domaine Grosset Cotes Du Rhone Villages Cairanne",Brotte,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,2012,750
154353,Ottella Le Creete,Ottella,Italy,Veneto,,,,Trebbiano,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,2017,750
162646,"Excelsior, Merlot",Excelsior,the Republic of South Africa,Breede River Valley,Robertson,,,Merlot,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,2016,750
145272,Chateau Baron,Diva Bordeaux,France,Bordeaux,HautMedoc,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,2006,750
162783,"Giant Steps, Yarra Valley Chardonnay",Giant Steps,Australia,Victoria,Yarra Valley,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,2018,750
138268,"Penfolds, Bin 28 Kalimna Shiraz",Penfolds,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,2016,750
162262,Alma Mora Malbec,Finca Las Moras,Argentina,San Juan,Tulum,,,Malbec,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2018,750
155078,"Giacomo Grimaldi, Dolcetto d'Alba",Giacomo Grimaldi,Italy,Piemonte,Alba,,,Dolcetto,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,2017,750
137420,"San Pedro, Gato Negro Chardonnay",San Pedro,Chile,Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,12~13,8~10,SWEET2,ACIDITY3,BODY2,TANNIN1,2018,750
147123,"Villard, Expresion Reserve Pinot Noir",Villard Estate,Chile,Aconcagua,Casablanca Valley,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,2008,750
154721,Chateau Dupa,Chateau Dupa,France,Bordeaux,Medoc,,,Blend,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,2011,750
166295,Chateau de Cappes,Chateau de Cappes,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,2016,750
164438,"Charles Dufour, Rosé de saignée  Le Champ du Clos Brut Nature",Champagne Charles Dufour,France,Champagne,,,,Pinot Noir,,,,,,,,,,,,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY3,TANNIN1,0,750
145833,"Pierre Andre, Aloxe Corton",Pierre Andre,France,Bourgogne,Cote de Beaune,AloxeCorton,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,2004,750
161247,Baltasar Garnacha,Bodegas San Alejandro,Spain,Calatayud,,,,Garnacha,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,2017,750
167741,Goose Yard Block Shiraz,Schubert Estate,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,2015,750
150288,Chateau d'Arsac,Maison Hebrard,France,Bordeaux,Margaux,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,12,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,2011,750
145843,"Francois Janoueix, Chateau Condat",Francois Janoueix,France,Bordeaux,SaintEmilion Grand Cru,,,Merlot,Cabernet Franc,Cabernet Sauvignon,Petit Verdot,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2005,750
167482,"Michel Lynch, Bordeaux White Organic",Michel Lynch  Jean Michel Cazes,France,Bordeaux,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,2016,750
165876,"Three Sticks, Gap's Crown Pinot Noir",Three Sticks,USA,California,Sonoma County,Sonoma Coast,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,2017,750
158496,Santa Cristina Bianco,Marchesi Antinori,Italy,Umbria,,,,Grechetto Bianco,Procanico,,,,,,,,,,,White,Table,12,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,2019,750
155589,"La Crema, Willamette Valley Pinot Noir",La Crema,USA,Oregon,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY5,BODY3,TANNIN3,2012,750
168309,"Finca Flichman, Caballero Reserva Malbec",Finca Flichman,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,2019,750
155674,"Aresti, Family Collection Assemblage",Vina Aresti,Chile,Curico Valley,,,,Cabernet Sauvignon,Merlot,Syrah & Shiraz,Malbec,Petite Sirah,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,2009,750
163281,"Casa Rojo, Musso Cava",Casa Rojo,Spain,,,,,Macabeo,,,,,,,,,,,,Sparkling,"Appetizer, Table",11.5,6~8,SWEET1,ACIDITY3,BODY2,TANNIN1,0,750
146775,"Albino Rocca, Barbaresco Vigneto Loreto",Albino Rocca,Italy,Piemonte,Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,2005,750
149230,"Guy Charlemagne, Reserve Brut Grand Cru Blanc de Blancs",Guy Charlemagne,France,Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,7~9,SWEET1,ACIDITY5,BODY2,TANNIN1,0,750
157504,"Hardys, Bin53 Cabernet Sauvignon ",Accolade,Australia,Cabernet Sauvignon,,,,,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,2017,750
152887,"Gerard Bertrand, Cigalus Blanc",Gerard Bertrand,France,Southern France,Languedoc Roussillon,,,Chardonnay,Viognier,Sauvignon blanc,,,,,,,,,,White,Table,14~15,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,2018,750
150256,"Donnhoff, Norhemer Dellchen 1er Riesling Trocken G.G",Donnhoff,Germany,Nahe,,,,Riesling,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,2010,750
153976,"Zorzal, Terroir Unico Malbec",Zorzal,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,2013,750
155241,Steinmuhle Silvaner Trocken,Weingut Steinmuhle,Germany,Rheinhessen,,,,Silvaner,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,2015,750
166810,Idun Sauvignon Blanc,Idun,the Republic of South Africa,Cape South Coast,Overberg,Elgin,,Sauvignon blanc,,,,,,,,,,,,White,Appetizer,12.5~13.5,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,2018,750
138541,"Bouchard Pere & Fils, Vosne-Romanee",Bouchard Pere  Fils,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2018,750
137296,"Frei Brothers, Chardonnay ",Frei Brothers,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,2018,750
146815,Laboure Roi  Bourgogne Blanc,Laboure Roi Domaine Laboure Roi,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,2009,750
149244,"Jules Lassalle, Cuvee Angeline Brut",Jules Lassalle,France,Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12,7~9,SWEET1,ACIDITY5,BODY2,TANNIN1,2002,750
159027,Oyster Bay Chardonnay,Oyster Bay,New Zealand,South Island,Marlborough,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,2013,750
167943,"Tenuta di Arceno, Arcanum Il Fauno",Tenuta di Arceno,Italy,Toscana,,,,Merlot,Cabernet Franc,Cabernet Sauvignon,Petit Verdot,,,,,,,,,Red,Table,14.5~15.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,2017,750
167183,"Penner Ash, Oregon Viognier",PennerAsh,USA,Oregon,,,,Viognier,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,2018,750
139847,"Clos Du Val, Zinfandel",Clos Du Val,USA,California,North Coast,,,Zinfandel,Petite Sirah,Petit Verdot,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,2017,750
147209,"Bodegas Chivite, Vina Salceda Crianza",Bodegas Chivite,Spain,Rioja,,,,Tempranillo,Mazuelo,Graciano,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2007,750
139682,"Kaesler, Old Vine Shiraz",Kaesler Wines,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,16,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,2010,750
160975,"Morande, Edicion Limitada Sauvignon Blanc",Vina Morande,Chile,Aconcagua,Casablanca Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,2014,750
137419,"San Pedro, Gato Negro Carmenere",San Pedro,Chile,Central Valley,,,,Carmenere,,,,,,,,,,,,Red,Table,13~14,17~19,SWEET2,ACIDITY4,BODY3,TANNIN3,2018,750
160960,"Contri Spumanti, Appassimento  Segreto Rosso",Contri Spumanti,Italy,Puglia,,,,Negroamaro,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2013,750
160721,Gerovassiliou White,Ktima Gerovassiliou,Greece,,,,,Assyrtiko,Malagousia,,,,,,,,,,,White,Table,13.5,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,2014,750
155751,Domaine Bizot Bourgogne Chapitre,Domaine Bizot,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY4,TANNIN3,2018,750
155039,"Domaine Pierre Cros, Les Costes",Domaine Pierre Cros,France,Southern France,,,,Grenache Blanc,Vermentino,Picpoul Blanc,Grenache Gris,Muscat,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,2017,750
149542,"Clemens Busch, Marienburg Auslese Rothenpfad",Clemens Busch,Germany,MoselSaarRuwer,Bereich Bernkastel,,,Riesling,,,,,,,,,,,,White,Dessert,,,SWEET4,ACIDITY2,BODY5,TANNIN1,0,0
160875,"Champagne Jacquesson, Cuvee 734  'Degorgement Tardif'",Champagne Jacquesson,France,Champagne,,,,Chardonnay,Pinot Noir,Pinot Meunier,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,0,750
148405,Castillo de Luzon,Bodegas Luzon,Spain,Jumilla,,,,Blend,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,2008,750
155284,"Cavit, SanVigilio Moscato Dolce",Cavit,Italy,TrentinoAlto Adige,,,,Moscato Giallo,,,,,,,,,,,,Sparkling,Table,7~8,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,0,750
153584,"Louis Jadot, Beaujolais-Villages Primeur",Louis Jadot,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,12.5,14~16,SWEET2,ACIDITY3,BODY3,TANNIN2,2018,750
139471,"Kressmann, Grande Reserve Bordeaux Sec",Kressmann CVBG,France,Bordeaux,,,,Sauvignon blanc,Semillon,,,,,,,,,,,White,Table,12,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,2012,750
155102,Kistler McCrea Chardonnay,Kistler Vineyards,USA,California,Sonoma County,Sonoma Mountain,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN1,2015,750
163671,"Cantina Terlan, Gewurztraminer",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Gewurztraminer,,,,,,,,,,,,White,Table,14,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,2017,750
154696,Doppio Passo Primitivo,Botter,Italy,Puglia,,,,Primitivo,,,,,,,,,,,,Red,Table,13,17~19,SWEET1,ACIDITY2,BODY4,TANNIN4,2018,750
149840,Cocchi Chardonnay Brut,Giulio Cocchi,Italy,,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,6~8,SWEET2,ACIDITY4,BODY4,TANNIN1,0,750
159012,Louis Latour Clos Vougeot Grand Cru,Louis Latour,France,Bourgogne,Cote de Nuits,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,2011,750
145962,"Estacion, Cabernet Sauvignon",Estacion,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,2010,750
139721,"Mcquigan, Personal Reserve Shiraz",Mcguigan,Australia,New South Wales,Hunter Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,17~19,SWEET1,ACIDITY3,BODY5,TANNIN5,2002,750
150877,Mirassou Cabernet Sauvignon,Mirassou,USA,California,,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,2010,750
147197,"Petra, Quercegobbe",Petra,Italy,Toscana,Maremma,,,Merlot,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,2017,750
138468,"Alvaro Palacios, L'Ermita",Bodega Palacios Remondo,Spain,,,,,Garnacha,Cabernet Sauvignon,Carinena,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,2019,750
149653,"Undurraga, Altazor",Undurraga Vina Undurraga,Chile,Maipo Valley,,,,Cabernet Sauvignon,Carmenere,Syrah & Shiraz,Carignan,Petit Verdot,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,2013,750
141199,"Estrella, Merlot",Estrella,USA,California,,,,Merlot,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,2005,750
155928,Nine dot Five 9.5 Cold Wine Sweet Moscato,Val de Brun,Italy,Veneto,,,,Moscato,,,,,,,,,,,,Sparkling,Dessert,7.5,6~8,SWEET4,ACIDITY1,BODY2,TANNIN1,2010,750
139190,Elin Sweet,Martellozzo,Italy,,,,,Blend,,,,,,,,,,,,Red,Dessert,10.5,6~8,SWEET5,ACIDITY2,BODY4,TANNIN2,0,750
146882,Divinus Hebe,Andre Lurton,France,Bordeaux,Loupiac,,,Semillon,Muscadet,Sauvignon blanc,,,,,,,,,,White,Dessert,12.5,6~8,SWEET5,ACIDITY3,BODY3,TANNIN1,2006,500
153675,"Bodegas Pinord, Dibon Brut ",Bodegas Pinord,Spain,Penedes,,,,Macabeo,Parellada,Xarel.lo,,,,,,,,,,Sparkling,Appetizer,11.5,6~8,SWEET1,ACIDITY3,BODY2,TANNIN1,0,750
143974,Twomey Merlot,Silver Oak Winery,USA,California,Napa County,Napa Valley,,Merlot,Cabernet Franc,Petit Verdot,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,2016,750
145453,"Vincent Girardin, Gevrey Chambertin Vieilles Vignes",Vincent Girardin,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13,14~16,SWEET1,ACIDITY5,BODY3,TANNIN3,2009,750
166904,"Les Alexandrins, Cotes du Rhone Blanc",Domaine  Maison Les Alexandrins,France,Rhone,Cotes du Rhone,,,Grenache Blanc,Viognier,Marsanne,,,,,,,,,,White,"Appetizer, Table",13~14,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,2018,750
159301,Duval Leroy Brut,Duval Leroy,France,Champagne,Cote des Blancs,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,"Appetizer, Table",12,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,0,750
